"V1","location_name","date","allbed_mean","allbed_lower","allbed_upper","ICUbed_mean","ICUbed_lower","ICUbed_upper","InvVen_mean","InvVen_lower","InvVen_upper","admis_mean","admis_lower","admis_upper","newICU_mean","newICU_lower","newICU_upper","bedover_mean","bedover_lower","bedover_upper","icuover_mean","icuover_lower","icuover_upper","deaths_mean","deaths_lower","deaths_upper","totdea_mean","totdea_lower","totdea_upper","deaths_mean_smoothed","deaths_lower_smoothed","deaths_upper_smoothed","totdea_mean_smoothed","totdea_lower_smoothed","totdea_upper_smoothed","mobility_data_type","mobility_composite","total_tests_data_type","total_tests","confirmed_infections","est_infections_mean","est_infections_lower","est_infections_upper"
54330,"New Mexico","2020-08-23",91.3435338949965,19.6355263157895,306.525,27.4086431763154,6.70811403508772,89.5125,24.4667444640928,5.47697368421053,79.5,11.492306218502,0,46,3.46411833316322,0.108333333333333,12.0125,0,0,0,0,0,0,2.76256948658807,0.514907121150299,9.23806712007899,708.607183181801,591.719252567709,979.162986540712,2.76256948658807,0.514907121150299,9.23806712007899,708.607183181801,591.719252567709,979.162986540712,"projected",-7.38042058616742,"projected",6408.10778600845,,278.41490468473,42.1487377880025,1058.87174760611
54331,"New Mexico","2020-08-24",90.3573246089695,15.359649122807,302.049999999999,27.1088204237412,5.43464912280702,88.5624999999999,24.216889560242,4.31315789473684,80.05,11.3040565586288,0,43.805,3.40986551979582,0,12.5,0,0,0,0,0,0,2.73413507637471,0.508831064966381,9.30483384396799,711.341318258175,592.29178207053,986.655818037703,2.73413507637471,0.508831064966381,9.30483384396799,711.341318258175,592.29178207053,986.655818037703,"projected",-7.17059069472913,"projected",6445.58210054649,,278.455442157546,41.2340267789201,1063.1903649377
54332,"New Mexico","2020-08-25",89.4898121597829,10.871052631579,304,26.8481322757824,4.31973684210526,88.5125,23.9799167480095,3.20694444444445,80.0375,11.2969589656989,0,45.5375,3.41439262003476,0,12.5,0,0,0,0,0,0,2.70690642536016,0.500836982340024,9.30909915176772,714.048224683536,592.853306026725,994.037959551875,2.70690642536016,0.500836982340024,9.30909915176772,714.048224683536,592.853306026725,994.037959551875,"projected",-6.96311073361268,"projected",6483.05641508456,,278.604559182175,40.380336437549,1072.06136785867
54333,"New Mexico","2020-08-26",88.8158440342982,6.23333333333334,300.175,26.5957481939071,3.05131578947368,89,23.753758436975,2.15533625730994,80.0125,11.130670665218,0,39.0291666666666,3.37150202165396,0,12.5,0,0,0,0,0,0,2.68078862416329,0.489568054469962,9.29057218951679,716.729013307699,593.40430030766,1001.31774726499,2.68078862416329,0.489568054469962,9.29057218951679,716.729013307699,593.40430030766,1001.31774726499,"projected",-6.75799994862808,"projected",6520.53072962263,,278.763490372826,40.2365136432112,1080.79572844162
54334,"New Mexico","2020-08-27",87.9224416787074,4.10833333333333,293.2625,26.3726454037234,2.68421052631579,89.5125,23.5518517373923,1.84049707602339,81,11.1763435602624,0,41.5125,3.33654680484634,0,12.5,0,0,0,0,0,0,2.65556503976688,0.476917429776103,9.26874981036656,719.384578347466,593.945220512699,1008.49782176389,2.65556503976688,0.476917429776103,9.26874981036656,719.384578347466,593.945220512699,1008.49782176389,"projected",-6.55527575544506,"projected",6558.00504416068,,278.983438703904,40.0779433795367,1087.19801983874
54335,"New Mexico","2020-08-28",87.3122775309658,3.71527777777778,295.5375,26.1421368994009,2.30928362573099,89.525,23.3578123236413,1.47236842105263,81.5125,11.1393468295894,0,40.0125,3.33467043879323,0,12.0125,0,0,0,0,0,0,2.63121889616477,0.466859654306674,9.25124428906288,722.01579724363,594.478236268641,1015.58078847104,2.63121889616477,0.466859654306674,9.25124428906288,722.01579724363,594.478236268641,1015.58078847104,"projected",-6.35495376624969,"projected",6595.47935869875,,279.510632319823,39.6487199040013,1086.75388556257
54336,"New Mexico","2020-08-29",86.7425506195301,3.33289473684211,291.07,25.8971396233754,1.88508771929825,88.5624999999999,23.1638708013821,1.22061403508772,81,11.0657355458482,0,44.025,3.29277932634531,0,12,0,0,0,0,0,0,2.60791653124199,0.455142430011486,9.23458913553675,724.623713774872,595.005412305693,1025.77268718887,2.60791653124199,0.455142430011486,9.23458913553675,724.623713774872,595.005412305693,1025.77268718887,"projected",-6.15704781848461,"projected",6632.95367323679,,280.29387199164,39.2730047060992,1091.19913150365
54337,"New Mexico","2020-08-30",86.2580819847937,2.94605263157895,296.5875,25.7533633140509,1.49671052631579,90.0624999999999,23.0291271924842,0.943055555555556,80.0375,11.1002216656409,0,43.5,3.33159589865759,0,12.5,0,0,0,0,0,0,2.58583172347393,0.447480419451142,9.28521609962247,727.209545498346,595.652953062288,1036.44933749999,2.58583172347393,0.447480419451142,9.28521609962247,727.209545498346,595.652953062288,1036.44933749999,"projected",-5.96157000552716,"projected",6670.42798777486,,281.190271716665,38.9254041732987,1105.01070595708
54338,"New Mexico","2020-08-31",86.0075409348091,2.68377192982456,300.075,25.6159018896738,1.22222222222222,90.0125,22.9210125872966,0.666666666666667,81.025,11.1236182988279,0,46.0125,3.30928981086853,0,12.5,0,0,0,0,0,0,2.56981839135457,0.445032718730664,9.24632355941412,729.779363889701,596.332934278642,1047.29133005425,2.56981839135457,0.445032718730664,9.24632355941412,729.779363889701,596.332934278642,1047.29133005425,"projected",-5.76853070917293,"projected",6707.90230231293,,282.20784179279,38.918075592618,1119.79477776282
54339,"New Mexico","2020-09-01",85.5884081066036,2.30928362573099,294.625,25.4719230787616,0.943201754385965,92.0375,22.8048057929901,0.611111111111111,81.025,10.9663346418159,0,40.26875,3.30704380965612,0,12.0125,0,0,0,0,0,0,2.56244413519623,0.442926309642286,9.31857850155037,732.341808024897,597.007942017124,1058.17631106702,2.56244413519623,0.442926309642286,9.31857850155037,732.341808024897,597.007942017124,1058.17631106702,"projected",-5.57793863378437,"projected",6745.37661685098,,283.350670780511,39.046840646863,1135.05007593937
54340,"New Mexico","2020-09-02",85.2626546261401,1.88508771929825,301.5125,25.3862243816254,0.665277777777778,92.525,22.7393138401631,0.47156432748538,80.5125,10.93491446078,0,44,3.31808050272311,0,13,0,0,0,0,0,0,2.55731107819917,0.437838544661153,9.43342822132266,734.899119103096,597.620909413645,1063.84824743373,2.55731107819917,0.437838544661153,9.43342822132266,734.899119103096,597.620909413645,1063.84824743373,"projected",-5.38980084196798,"projected",6782.85093138905,,284.46073673406,38.9552967858152,1149.24455349792
54341,"New Mexico","2020-09-03",85.0588038033131,1.49671052631579,303.1,25.3328807760953,0.443055555555556,91.0624999999999,22.6957827128324,0.331578947368421,81.525,11.0382690467599,0,45.025,3.31676139627057,0,12.5,0,0,0,0,0,0,2.55323751841955,0.433332424838849,9.45655387884473,737.452356621516,598.120019484119,1067.68236363148,2.55323751841955,0.433332424838849,9.45655387884473,737.452356621516,598.120019484119,1067.68236363148,"projected",-5.20412279164547,"projected",6820.32524592712,,285.583634919462,38.2089774061926,1165.28872857821
54342,"New Mexico","2020-09-04",84.9102411524492,1.22222222222222,313.0125,25.2943367288156,0.108333333333333,91.6249999999999,22.6703351842946,0.108333333333333,82.525,11.0652456031026,0,44.025,3.312690246007,0,13,0,0,0,0,0,0,2.55197763054965,0.427728489316004,9.48903749642234,740.004334252066,598.613661626702,1075.85105728506,2.55197763054965,0.427728489316004,9.48903749642234,740.004334252066,598.613661626702,1075.85105728506,"projected",-5.0209083743845,"projected",6857.79956046516,,287.083743965555,37.5393003927195,1181.83997905323
54343,"New Mexico","2020-09-05",84.8452585747285,0.943201754385965,314.5125,25.2098784741102,0,96.025,22.6207141885505,0,85.5,11.1117317790397,0,46,3.28266007845783,0,12.5,0,0,0,0,0,0,2.54746977385246,0.420473814588001,9.52435320184366,742.551804025918,599.103097428826,1086.13646833927,2.54746977385246,0.420473814588001,9.52435320184366,742.551804025918,599.103097428826,1086.13646833927,"projected",-4.84015995485923,"projected",6895.27387500323,,288.915684737139,37.3011966033257,1192.49900003867
54344,"New Mexico","2020-09-06",84.6079568794767,0.665277777777778,318.5375,25.1601432996097,0,94.5375,22.5800374247399,0,84.525,10.9156186675253,0,40.55,3.2831303452954,0,12.5,0,0,0,0,0,0,2.54008067911828,0.413692559966455,9.56510845550335,745.091884705036,599.470026338281,1096.52895569759,2.54008067911828,0.413692559966455,9.56510845550335,745.091884705036,599.470026338281,1096.52895569759,"projected",-4.66187841130885,"projected",6932.7481895413,,290.881967502459,37.1378522940562,1208.89294636198
54345,"New Mexico","2020-09-07",84.3474187866013,0.443055555555556,319.0375,25.0997809984305,0,93.5624999999999,22.5274830272411,0,84.5125,10.8964238114826,0,44.5,3.29903031885555,0,13.5,0,0,0,0,0,0,2.53473144492967,0.406345955858021,9.61442704140974,747.626616149966,600.006404650813,1106.97606630069,2.53473144492967,0.406345955858021,9.61442704140974,747.626616149966,600.006404650813,1106.97606630069,"projected",-4.48606317687315,"projected",6970.22250407935,,292.994787637921,36.9993932234356,1225.90896282551
54346,"New Mexico","2020-09-08",84.3295245638563,0.108333333333333,323.55,25.0848119027902,0,98,22.5154087375043,0,86.5125,10.9659844663506,0,42.5,3.31353292601362,0,13.5125,0,0,0,0,0,0,2.53107610873727,0.396418468407941,9.66746970033004,750.157692258703,600.548393023167,1112.92859811748,2.53107610873727,0.396418468407941,9.66746970033004,750.157692258703,600.548393023167,1112.92859811748,"projected",-4.31271228167815,"projected",7007.69681861742,,295.261487313303,36.7223345069215,1233.17838983958
54347,"New Mexico","2020-09-09",84.2417345496566,0,319.8425,25.0694155844671,0,95,22.5127969053092,0,85.61,10.9195827012856,0,43.015,3.29415048652328,0,12.5075,0,0,0,0,0,0,2.52896879467824,0.387098269370944,9.72397684573921,752.686661053381,601.017722776698,1117.0665813707,2.52896879467824,0.387098269370944,9.72397684573921,752.686661053381,601.017722776698,1117.0665813707,"projected",-4.14182239555448,"projected",7045.17113315548,,297.46013429728,36.2438220283366,1231.78631108792
54348,"New Mexico","2020-09-10",84.1961916854216,0,325.1375,25.0399705944082,0,93.0125,22.488753864389,0,84.805,11.0344613570253,0,49.0375,3.28422544873427,0,13.0125,0,0,0,0,0,0,2.5282993886962,0.378478473155789,9.73279905079306,755.214960442078,601.466614575444,1121.11341522743,2.5282993886962,0.378478473155789,9.73279905079306,755.214960442078,601.466614575444,1121.11341522743,"projected",-3.97338887127698,"projected",7082.64544769353,,299.630796429633,35.7786726681981,1230.29982361983
54349,"New Mexico","2020-09-11",83.9170350301358,0,333.05,25.0595479521468,0,95.5125,22.4908108731052,0,85.5375,10.8364512489961,0,48.025,3.30235668408389,0,13.5125,0,0,0,0,0,0,2.52861471952674,0.370437832323728,9.81210986089636,757.743575161604,601.797389700342,1129.03762914287,2.52861471952674,0.370437832323728,9.81210986089636,757.743575161604,601.797389700342,1129.03762914287,"projected",-3.80740578820598,"projected",7120.1197622316,,302.266211643361,35.3825449200696,1240.91762489752
54350,"New Mexico","2020-09-12",84.003356925986,0,328.9175,25.0089033783081,0,97.5125,22.4680208919349,0,87.025,11.2110227705301,0,48.8175,3.26795132481897,0,13,0,0,0,0,0,0,2.52960049697443,0.364682660698918,9.87191505329094,760.273175658579,602.125095814319,1138.88659981923,2.52960049697443,0.364682660698918,9.87191505329094,760.273175658579,602.125095814319,1138.88659981923,"projected",-3.64386599623588,"projected",7157.59407676967,,305.32710042596,35.3161465712823,1266.53062942147
54351,"New Mexico","2020-09-13",84.1938967699483,0,331.5625,25.040778503892,0,96.5624999999999,22.4846523723138,0,88.0375,11.1165548298107,0,43.55,3.32816493645244,0,13.8175,0,0,0,0,0,0,2.53162899037236,0.365383814743598,9.82029853182379,762.804804648951,602.450288999829,1148.80238945322,2.53162899037236,0.365383814743598,9.82029853182379,762.804804648951,602.450288999829,1148.80238945322,"projected",-3.48276115993217,"projected",7195.06839130772,,308.556379853698,35.3675517516676,1293.31703921381
54352,"New Mexico","2020-09-14",84.2197366220896,0,342.525,25.0554211274106,0,96.0749999999999,22.5012793115124,0,88.025,10.9537086536829,0,46.5125,3.31268643317467,0,13,0,0,0,0,0,0,2.53511369012525,0.358980769653351,9.8702410209442,765.339918339076,602.883842989825,1158.79659030924,2.53511369012525,0.358980769653351,9.8702410209442,765.339918339076,602.883842989825,1158.79659030924,"projected",-3.32408180277679,"projected",7232.54270584578,,311.971523635753,35.4250340470113,1321.38847418818
54353,"New Mexico","2020-09-15",84.427599716314,0,348.55,25.0673249913013,0,98.5375,22.5087879305464,0,88.525,11.1532702028364,0,51.5375,3.33098436661378,0,14,0,0,0,0,0,0,2.5400084067823,0.353432445617682,9.97361229968397,767.879926745859,603.153013641085,1167.54749422541,2.5400084067823,0.353432445617682,9.97361229968397,767.879926745859,603.153013641085,1167.54749422541,"projected",-3.16781735141321,"projected",7270.01702038383,,315.584106710538,35.5044859200716,1350.83763213906
54354,"New Mexico","2020-09-16",84.6251986601505,0,354.15,25.0990712696273,0,100.525,22.5457691545383,0,90.5125,11.1638262189608,0,48.0125,3.34550767459665,0,14,0,0,0,0,0,0,2.54642748853265,0.352307528100761,9.94507612460835,770.426354234391,603.564802981762,1174.71461631733,2.54642748853265,0.352307528100761,9.94507612460835,770.426354234391,603.564802981762,1174.71461631733,"projected",-3.01395617981192,"projected",7307.4913349219,,319.099188942489,35.5790377177764,1380.36048420172
54355,"New Mexico","2020-09-17",84.8711040895809,0,349.2625,25.1477929347484,0,101.0125,22.6061514716664,0,91.525,11.2644916608718,0,46.0125,3.36141191112809,0,14,0,0,0,0,0,0,2.55449232806577,0.353313014715914,10.070681421237,772.980846562457,603.992480394683,1181.89499387247,2.55449232806577,0.353313014715914,10.070681421237,772.980846562457,603.992480394683,1181.89499387247,"projected",-2.86248565326584,"projected",7344.96564945997,,322.551135688726,35.6445300153457,1410.12761868222
54356,"New Mexico","2020-09-18",85.2386812110361,0,352.8,25.2474426719651,0,103.0375,22.6864726099494,0,93.5,11.2083857469328,0,51.025,3.38130981567452,0,15,0,0,0,0,0,0,2.56362664811147,0.354483676012973,10.2485696364623,775.544473210569,604.212870753193,1189.61242693838,2.56362664811147,0.354483676012973,10.2485696364623,775.544473210569,604.212870753193,1189.61242693838,"projected",-2.71339217214225,"projected",7382.43996399802,,326.582367101888,35.7181373424595,1437.26193228484
54357,"New Mexico","2020-09-19",85.5082006136364,0,351.025,25.3605642041223,0,103.55,22.7878307114583,0,94,11.4976383092398,0,48,3.40425187745261,0,14.5,0,0,0,0,0,0,2.5733034590105,0.355633476186591,10.4266182085874,778.117776669579,604.431042345927,1202.7239250193,2.5733034590105,0.355633476186591,10.4266182085874,778.117776669579,604.431042345927,1202.7239250193,"projected",-2.56666121530891,"projected",7419.91427853609,,331.160966569011,35.6787880996708,1469.07564996466
54358,"New Mexico","2020-09-20",85.9862697767575,0,352.7,25.4900082790103,0,104.075,22.9238463571946,0,94.525,11.6128777146057,0,50.525,3.44947439374351,0,14.0125,0,0,0,0,0,0,2.58400355527955,0.353603684314254,10.5532503966576,780.701780224859,604.740176003691,1216.05986601097,2.58400355527955,0.353603684314254,10.5532503966576,780.701780224859,604.740176003691,1216.05986601097,"projected",-2.42227738317293,"projected",7457.38859307415,,335.960459493701,35.6150274278829,1510.66146091542
54359,"New Mexico","2020-09-21",86.7663501104159,0,355.625,25.6170809672354,0,105.025,23.052356717792,0,94.0624999999999,11.7430673222203,0,50.5,3.4636056142387,0,14.0125,0,0,0,0,0,0,2.59633681680408,0.34685146713619,10.6853105737694,783.298117041663,605.178286866228,1229.64125279396,2.59633681680408,0.34685146713619,10.6853105737694,783.298117041663,605.178286866228,1229.64125279396,"projected",-2.28031512204746,"projected",7494.8629076122,,341.005120675028,35.6614748620661,1548.93463346307
54360,"New Mexico","2020-09-22",87.3656191235364,0,357.6375,25.7413035091542,0,103.575,23.1730077092026,0,95.5,11.7348894787402,0,53.5125,3.45737302844215,0,14,0,0,0,0,0,0,2.61025293530977,0.340787498726152,10.8156100187719,785.908369976973,605.618767197329,1242.93913328112,2.61025293530977,0.340787498726152,10.8156100187719,785.908369976973,605.618767197329,1242.93913328112,"projected",-2.14075298238197,"projected",7532.33722215027,,346.312079694943,35.9159201110713,1581.24180977931
